company,country,county,city,address,postal_code,category,subcategory,type,registration_id,email,email2,email3,phone,phone2,phone3,website,contact_person,contact_dept,contact_title,products,services,activity,employees,revenue,founded,vat_id,cui,status,notes,anofm_email,anofm_phone,anofm_address,web_email,web_phone,web_website,best_email,best_phone,best_address,verified,source_file,source_system,scrape_date,update_date,export_date,priority,score,tags,campaign_id,notes2
Ocado,UK,,Hatfield,,,Retail,Online Grocery,,,talentacquistion@ocado.com,ocadosolutionscomms@ocado.com,,+4401707227800,,,www.ocadogroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Iceland Foods,UK,,Deeside,,,Retail,Frozen Foods,,,,,,,,,www.iceland.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Leclerc,FR,,Ivry,,,Retail,Supermarket,,,,,,,,,www.mouvement.leclerc,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Casino Group,FR,,Saint-Etienne,,,Retail,Supermarket,,,,,,+334774531,,,www.groupe-casino.fr,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Intermarche,FR,,Paris,,,Retail,Supermarket,,,,,,,,,www.mousquetaires.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Systeme U,FR,,Rungis,,,Retail,Supermarket,,,,,,,,,www.magasins-u.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Albert Heijn,NL,,Zaandam,,,Retail,Supermarket,,,,,,,,,www.ah.nl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Jumbo,NL,,Veghel,,,Retail,Supermarket,,,,,,,,,www.jumbo.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Plus Retail,NL,,Utrecht,,,Retail,Supermarket,,,,,,,,,www.plus.nl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Colruyt Group,BE,,Halle,,,Retail,Supermarket,,,,,,+1013904223,,,www.colruytgroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Delhaize Belgium,BE,,Brussels,,,Retail,Supermarket,,,,,,+1013904223,,,www.delhaize.be,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
DIA Group,ES,,Madrid,,,Retail,Discounter,,,dia.attcliente@diagroup.com,procurement.es@diagroup.com,,+34913985400,,,www.diacorporate.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Eroski,ES,,Elorrio,,,Retail,Coop,,,,,,,,,www.eroski.es,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Coop Italia,IT,,Bologna,,,Retail,Coop,,,,,,,,,www.e-coop.it,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Conad,IT,,Bologna,,,Retail,Coop,,,,,,,,,www.conad.it,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Esselunga,IT,,Milan,,,Retail,Supermarket,,,servizio-clienti@esselunga.it,,,+39800666555,,,www.esselunga.it,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Selex Group,IT,,Milan,,,Retail,Buying Group,,,centrale@selexgc.it,,,,,,www.selexgc.it,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Eurospin,IT,,Verona,,,Retail,Discounter,,,,,,+39800595595,,,www.eurospin.it,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Biedronka,PL,,Poznan,,,Retail,Discounter,,,,,,,,,www.biedronka.pl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Lidl Poland,PL,,Warsaw,,,Retail,Discounter,,,,,,,,,www.lidl.pl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Zabka,PL,,Poznan,,,Retail,Convenience,,,kontakt@zabka.pl,iod@zabka.pl,,+48618563700,,,www.zabka.pl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Dino Polska,PL,,Krotoszyn,,,Retail,Supermarket,,,sekretariat@marketdino.pl,bok@marketdino.pl,,+48627213,,,www.grupadino.pl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Axfood,SE,,Stockholm,,,Retail,Supermarket,,,info@axfood.se,info@citygross.se,,,,,www.axfood.se,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Coop Sweden,SE,,Stockholm,,,Retail,Coop,,,poang@coop.se,tillganglighet@coop.se,,,,,www.coop.se,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
S Group,FI,,Helsinki,,,Retail,Coop,,,etunimi.sukunimi@sok.fi,,,+35820333,,,www.s-ryhma.fi,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
NorgesGruppen,NO,,Oslo,,,Retail,Retail,,,,,,,,,www.norgesgruppen.no,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Coop Norway,NO,,Oslo,,,Retail,Coop,,,fredrik.mathisen@coop.no,egil.tungland@coop.no,,,,,coop.no,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Rema 1000,NO,,Oslo,,,Retail,Discounter,,,,,,,,,www.rema.no,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Salling Group,DK,,Brabrand,,,Retail,Retail,,,,,,+4587785000,,,www.sallinggroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Coop Denmark,DK,,Albertslund,,,Retail,Coop,,,forbrugerservice@forbruger.coop.dk,,,,,,coop.dk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Compass Group,UK,,Chertsey,,,Food Service,Contract Catering,,,,,,,,,www.compass-group.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Sodexo,FR,,Issy,,,Food Service,Contract Catering,,,u003e@s0dexo.com,u003e@sodexo.com,,,,,www.sodexo.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Elior Group,FR,,Paris,,,Food Service,Contract Catering,,,,,,,,,www.eliorgroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Aramark,UK,,London,,,Food Service,Contract Catering,,,,,,,,,www.aramark.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
ISS Facility Services,DK,,Copenhagen,,,Food Service,Facility Services,,,u003epress@group.issworld.com,press@group.issworld.com,,+4538170000,,,www.issworld.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Albron,NL,,De Meern,,,Food Service,Contract Catering,,,,,,,,,www.albron.nl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Dussmann Group,DE,,Berlin,,,Food Service,Facility Services,,,k-gun@mail.com,,,,,,www.dussmann.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Apetito,DE,,Rheine,,,Food Service,Meal Delivery,,,,,,,,,www.apetito.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
CH & CO,UK,,London,,,Food Service,Contract Catering,,,,,,,,,www.chandcogroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
BaxterStorey,UK,,London,,,Food Service,Contract Catering,,,,,,,,,www.baxterstorey.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Autogrill,IT,,Milan,,,Food Service,Travel Food,,,,,,,,,www.autogrill.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
SSP Group,UK,,London,,,Food Service,Travel Food,,,partnerships@ssp-intl.com,press.office@ssp-intl.com,,+4402075298369,,,www.foodtravelexperts.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Areas,ES,,Barcelona,,,Food Service,Travel Food,,,,,,,,,www.areas.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Lagardere Travel Retail,FR,,Paris,,,Food Service,Travel Retail,,,,,,,,,www.lagardere-tr.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Restaurant Brands Intl,CH,,Zug,,,Food Service,QSR,,,,,,,,,www.rbi.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
AmRest,PL,,Wroclaw,,,Food Service,Restaurant Operator,,,,,,,,,www.amrest.eu,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Yum Europe,UK,,London,,,Food Service,QSR,,,,,,,,,www.yum.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Burger King Europe,CH,,Zug,,,Food Service,QSR,,,,,,,,,www.bk.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Starbucks EMEA,CH,,Lausanne,,,Food Service,Coffee Chain,,,,,,,,,www.starbucks.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Pret A Manger,UK,,London,,,Food Service,Fast Casual,,,,,,,,,www.pret.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
EAT,UK,,London,,,Food Service,Fast Casual,,,,,,,,,www.eat.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Accor,FR,,Issy,,,Food Service,Hospitality,,,alexandre.chaplais@accor.com,paul.rosenberg@accor.com,,+330000000,,,group.accor.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
InterContinental Hotels,UK,,Denham,,,Food Service,Hospitality,,,,,,,,,www.ihgplc.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Marriott Europe,UK,,London,,,Food Service,Hospitality,,,,,,,,,marriott.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Hilton Europe,UK,,Watford,,,Food Service,Hospitality,,,,,,,,,www.hilton.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
NH Hotel Group,ES,,Madrid,,,Food Service,Hospitality,,,,,,,,,www.nh-hotels.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Melia Hotels,ES,,Palma,,,Food Service,Hospitality,,,meliapro@melia.com,dpo@melia.com,,+04900491,,,www.melia.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Scandic Hotels,SE,,Stockholm,,,Food Service,Hospitality,,,,,,,,,www.scandichotelsgroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Whitbread,UK,,Dunstable,,,Food Service,Hospitality,,,roz.golds@whitbread.com,james.anderson@whitbread.com,,+4402074045959,,,www.whitbread.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
HelloFresh,DE,,Berlin,,,Food Service,Meal Kit,,,,,,,,,www.hellofreshgroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Just Eat Takeaway,NL,,Amsterdam,,,Food Service,Food Delivery,,,ir@justeattakeaway.com,press@justeattakeaway.com,,,,,www.justeattakeaway.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Delivery Hero,DE,,Berlin,,,Food Service,Food Delivery,,,,,,,,,www.deliveryhero.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Deliveroo,UK,,London,,,Food Service,Food Delivery,,,hello@deliveroo.fr,,,,,,deliveroo.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Getir,UK,,London,,,Food Service,Quick Commerce,,,,,,,,,getir.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Gorillas,DE,,Berlin,,,Food Service,Quick Commerce,,,,,,,,,gorillas.io,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Gousto,UK,,London,,,Food Service,Meal Kit,,,info@gousto.co.uk,,,+442030111002,,,www.gousto.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Marley Spoon,DE,,Berlin,,,Food Service,Meal Kit,,,,,,,,,marleyspoon.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Mitchells & Butlers,UK,,Birmingham,,,Food Service,Pub Chain,,,,,,,,,www.mbplc.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
JD Wetherspoon,UK,,Watford,,,Food Service,Pub Chain,,,,,,,,,www.jdwetherspoon.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Greene King,UK,,Bury St Edmunds,,,Food Service,Pub Chain,,,,,,,,,www.greeneking.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Restaurant Group,UK,,London,,,Food Service,Restaurant Chain,,,trg@mhpgroup.com,cosec@trggroupltd.com,,+442031288100,,,www.trgplc.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Vapiano,DE,,Cologne,,,Food Service,Fast Casual,,,v.oneill@vapiano.eu,hello@vapiano.eu,,,,,www.vapiano.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Nordsee,DE,,Bremerhaven,,,Food Service,Fast Casual,,,,,,,,,www.nordsee.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Tetra Pak,SE,,Lund,,,Supply Chain,Packaging,,,,,,,,,www.tetrapak.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
SIG Group,CH,,Neuhausen,,,Supply Chain,Packaging,,,,,,,,,www.sig.biz,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Amcor,CH,,Zurich,,,Supply Chain,Packaging,,,,,,+04900491,,,www.amcor.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Berry Global,UK,,London,,,Supply Chain,Packaging,,,,,,,,,www.berryglobal.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Sealed Air,UK,,Telford,,,Supply Chain,Packaging,,,,,,,,,www.sealedair.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Smurfit Kappa,IE,,Dublin,,,Supply Chain,Packaging,,,web.presence@smurfitkappa.com,,,,,,www.smurfitkappa.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
DS Smith,UK,,London,,,Supply Chain,Packaging,,,,,,,,,www.dssmith.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Mondi Group,AT,,Vienna,,,Supply Chain,Packaging,,,,,,,,,www.mondigroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Huhtamaki,FI,,Espoo,,,Supply Chain,Packaging,,,,,,,,,www.huhtamaki.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Constantia Flexibles,AT,,Vienna,,,Supply Chain,Packaging,,,office@cflex.com,,,+4318885640,,,www.cflex.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Greiner Packaging,AT,,Kremsmunster,,,Supply Chain,Packaging,,,,,,,,,www.greiner-gpi.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Coveris,AT,,Vienna,,,Supply Chain,Packaging,,,hello@coveris.com,,,+4312058122,,,www.coveris.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Lineage Logistics,NL,,Amsterdam,,,Supply Chain,Cold Chain,,,pr@onelineage.com,,,,,,www.lineagelogistics.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Americold,UK,,London,,,Supply Chain,Cold Chain,,,info@americold.com,,,+34956579038,,,www.americold.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Kuehne + Nagel,CH,,Schindellegi,,,Supply Chain,Logistics,,,,,,,,,www.kuehne-nagel.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
DHL Supply Chain,DE,,Bonn,,,Supply Chain,Logistics,,,,,,,,,www.dhl.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
XPO Logistics,FR,,Lyon,,,Supply Chain,Logistics,,,ltlvoes@xpo.com,,,,,,www.xpo.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
STEF,FR,,Paris,,,Supply Chain,Cold Chain,,,,,,+330140742828,,,www.stef.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Gist,UK,,Chineham,,,Supply Chain,Food Logistics,,,info@gistworld.com,,,,,,www.gistworld.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Nagel-Group,DE,,Versmold,,,Supply Chain,Food Logistics,,,info@nagel-group.com,,,+4954239600,,,www.nagel-group.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Bidvest Logistics,UK,,Slough,,,Supply Chain,Food Logistics,,,,,,,,,www.bidvestlogistics.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Samskip,NL,,Rotterdam,,,Supply Chain,Logistics,,,belfast@samskip.com,,,+31884001000,,,www.samskip.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Geodis,FR,,Levallois-Perret,,,Supply Chain,Logistics,,,,,,,,,www.geodis.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
DSV,DK,,Hedehusene,,,Supply Chain,Logistics,,,,,,,,,www.dsv.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
DB Schenker,DE,,Essen,,,Supply Chain,Logistics,,,,,,,,,www.dbschenker.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Metro Poland,PL,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Metro Czech,CZ,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Metro Portugal,PT,,,,,Wholesale,Food Distributor,,,alfragide@makro.pt,,,+351214244600,,,www.makro.pt,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Metro Spain,ES,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Transgourmet Germany,DE,,,,,Wholesale,Food Distributor,,,kontakt@transgourmet.de,vertrieb.bayreuth@transgourmet.de,vertrieb.berlin@transgourmet.de,,,,www.transgourmet.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Transgourmet Switzerland,CH,,,,,Wholesale,Food Distributor,,,footer-kundencenter@transgourmet.ch,kundencenter@transgourmet.ch,info@transgourmet.ch,+41848000501,+41318584848,,www.transgourmet.ch,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Transgourmet Poland,PL,,,,,Wholesale,Food Distributor,,,,,,+48614158508,+48223189800,,www.transgourmet.pl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Bestway Wholesale,UK,,,,,Wholesale,Food Distributor,,,ryan@gozipline.com,,,+442084531234,+441738646666,,www.bestway.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Parfetts,UK,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Dhamecha Foods,UK,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
United Wholesale Grocers,UK,,,,,Wholesale,Food Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Engros-Service,NO,,,,,Wholesale,Food Distributor,,,,,,+4740001767,,,www.engrosservice.no,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Dagrofa Denmark,DK,,,,,Wholesale,Food Distributor,,,kontakt@dagrofa.dk,kundeservice@dgfs.dk,info@dagrofa-logistik.dk,+4570200268,,,www.dagrofa.dk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Eurocash Poland,PL,,,,,Wholesale,Food Distributor,,,,,,,,,www.eurocash.pl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
DAC Group Italy,IT,,,,,Wholesale,Food Distributor,,,,,,+390302568211,+390499073811,,www.gruppodac.eu,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Grossmarkt Berlin,DE,,Berlin,,,Wholesale Market,Fresh Produce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Grossmarkt Leipzig,DE,,Leipzig,,,Wholesale Market,Fresh Produce,,,vermietung@arrowcapital.de,,,+49341600777528,,,www.grossmarkt-leipzig.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
MIN Rouen,FR,,Rouen,,,Wholesale Market,Fresh Produce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
MIN Montpellier,FR,,Montpellier,,,Wholesale Market,Fresh Produce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Mercasevilla,ES,,Seville,,,Wholesale Market,Fresh Produce,,,secdirec@mercasevilla.com,,,,,,www.mercasevilla.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Mercapalma,ES,,Palma,,,Wholesale Market,Fresh Produce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Mercazaragoza,ES,,Zaragoza,,,Wholesale Market,Fresh Produce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Mercamalaga,ES,,Malaga,,,Wholesale Market,Fresh Produce,,,info@mercamalaga.es,,,,,,www.mercamalaga.es,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Mercasa Network,ES,,Madrid,,,Wholesale Market,Fresh Produce,,,contacto@mercasa.es,,,+34913500609,,,www.mercasa.es,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Mercato Verona,IT,,Verona,,,Wholesale Market,Fresh Produce,,,,,,,,,www.veronamercato.it,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
CAAB Bologna,IT,,Bologna,,,Wholesale Market,Fresh Produce,,,rilevazioneprezzi@caab.it,caab@legalmail.it,,+390512860152,,,www.caab.it,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Mercato Padova,IT,,Padua,,,Wholesale Market,Fresh Produce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Mercato Genova,IT,,Genoa,,,Wholesale Market,Fresh Produce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
CFR Torino,IT,,Turin,,,Wholesale Market,Fresh Produce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Grossmarkt Linz,AT,,Linz,,,Wholesale Market,Fresh Produce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Grossmarkt Graz,AT,,Graz,,,Wholesale Market,Fresh Produce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Brno Zetra Market,CZ,,Brno,,,Wholesale Market,Fresh Produce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
MFR Porto,PT,,Porto,,,Wholesale Market,Fresh Produce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Goteborgs Frukt,SE,,Gothenburg,,,Wholesale Market,Fresh Produce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Gronttorvet Copenhagen,DK,,Copenhagen,,,Wholesale Market,Fresh Produce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2026-01-01,,,,,,,
Groupe Bensidoun,FR,,,,,WUWM Member,Wholesale Market,,,amkryukov@gmail.com,agustinamingote@gmail.com,,00318501432023,,,www.groupebensidoun.com,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
Groupe Geraud,FR,,,,,WUWM Member,Wholesale Market,,,contact@groupegeraud.fr,,,+01520153,,,groupegeraud.fr,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
Kingold,CN,,,,,WUWM Member,Wholesale Market,,,,,,00812140603,,,www.kingold.com,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
Marches de Gros de France,FR,,,,,WUWM Member,Wholesale Market,,,contact@marchesdegrosdefrance.com,,,+330141808122,,,www.marchesdegrosdefrance.net,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
Rungis International,FR,,,,,WUWM Member,Wholesale Market,,,secteur.maree@semmaris.fr,secteur.carnes@semmaris.fr,,0078909053,,,www.rungisinternational.com,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
Mercasa Spain,ES,,,,,WUWM Member,Wholesale Market,,,contacto@mercasa.es,,,008851510751,,,www.mercasa.es,,,,,,,,,,,,,,,,,,,,,,,,,wuwm_scrape,2026-01-01,,,,,,,
