hotel,hotelLabel,countryLabel,coord,website
http://www.wikidata.org/entity/Q111053835,OYO Flagship 39390 Evergreen Inn,India,Point(80.18925 12.951917),
http://www.wikidata.org/entity/Q111053836,OYO Home 78561 Fantasea Uthandi,India,Point(80.248896 12.865582),
http://www.wikidata.org/entity/Q111053838,OYO 75927 Pride Hospitality,India,Point(80.247017769 13.054554339),
http://www.wikidata.org/entity/Q111053839,OYO Townhouse 091 Nungambakkam,India,Point(80.244583677 13.05927008),
http://www.wikidata.org/entity/Q111053840,OYO Flagship 42700 White Sand Guest House,India,Point(79.845045 11.985152),
http://www.wikidata.org/entity/Q111053841,OYO 79400 Jayam Residency,India,Point(80.148938968 12.965806253),
http://www.wikidata.org/entity/Q111053842,Collection O 66663 Arun Prasath Park,India,Point(80.11836 12.93032),
http://www.wikidata.org/entity/Q111053842,Collection O 66663 Arun Prasath Park,India,Point(80.11836078 12.930324336),
http://www.wikidata.org/entity/Q111053843,OYO 73610 Home Tree Service Apartment,India,Point(80.233362 13.043819),
http://www.wikidata.org/entity/Q111053844,Oyo Home 69085 BV Stayz,India,Point(80.206688772 13.114760063),
http://www.wikidata.org/entity/Q111053845,OYO 11437 GMT Centre,India,Point(80.27857 13.083429),
http://www.wikidata.org/entity/Q111053846,OYO Flagship 22670 Castle Apartment,India,Point(79.843219779 11.985910247),
http://www.wikidata.org/entity/Q111053847,OYO 78721 Oyo Homes 4SRN Neelangarai,India,Point(80.257360395 12.948411138),
http://www.wikidata.org/entity/Q111053848,OYO 78534 Fantasea Kovalam,India,Point(80.24435 12.793756),
http://www.wikidata.org/entity/Q111053849,OYO 23081 Little Stay Service Apartments,India,Point(80.160604901 13.080705881),
http://www.wikidata.org/entity/Q111053850,Capital O 28785 Simsan Hotel,India,Point(80.201315 13.076447),
http://www.wikidata.org/entity/Q111053851,SPOT ON 69105 Breeze Lodge,India,Point(80.276974 13.083703),
http://www.wikidata.org/entity/Q111053852,OYO 76303 Hotel Thalapathi,India,Point(80.274225287 13.062008343),
http://www.wikidata.org/entity/Q111053853,Capital O 66763 Blossoms Serviced Apartments,India,Point(80.239811 13.038601),
http://www.wikidata.org/entity/Q111053854,OYO 67036 Rr Residency,India,Point(80.13501 13.121278),
http://www.wikidata.org/entity/Q111053856,OYO 5208 The Park View Inn,India,Point(80.260781 13.086829),
http://www.wikidata.org/entity/Q111053858,OYO 14852 Rahmath Residency,India,Point(79.9792897 12.6805622),
http://www.wikidata.org/entity/Q111053859,OYO Flagship 73611 Home Tree Service Apartment,India,Point(80.224312 13.091224),
http://www.wikidata.org/entity/Q111053860,Capital O 80649 Apple Palace,India,Point(80.290203876 13.096180547),
http://www.wikidata.org/entity/Q111053862,SPOT ON 79520 Sam Guest House,India,Point(80.274262381 13.064840097),
http://www.wikidata.org/entity/Q111053863,SPOT ON 40666 Great Hotel,India,Point(80.276039801 13.084308319),
http://www.wikidata.org/entity/Q111053867,Collection O 22588 Gulnar Guest House Near Apollo Hospital,India,Point(80.252252 13.056496),
http://www.wikidata.org/entity/Q111053868,OYO 31027 Manvaar,India,Point(80.279387198 13.093361047),
http://www.wikidata.org/entity/Q111053869,OYO 77938 Bella Vagues,India,Point(80.265018437 12.972992362),
http://www.wikidata.org/entity/Q111053871,SilverKey Executive Stays 20007 Thoraipakkam,India,Point(80.22945 12.93201),
http://www.wikidata.org/entity/Q111053872,OYO Flagship 8645 Syeds Inn,India,Point(80.235141646 13.028192516),
http://www.wikidata.org/entity/Q111053872,OYO Flagship 8645 Syeds Inn,India,Point(80.23517 13.0283),
http://www.wikidata.org/entity/Q111053873,OYO 15601 Bhimas Residency,India,Point(80.032848 13.59077),
http://www.wikidata.org/entity/Q111053875,Townhouse 227 Royapettah,India,Point(80.26238 13.05074),
http://www.wikidata.org/entity/Q111053876,Collection O 83360 Sunrise Residency,India,Point(80.179009 13.067196),
http://www.wikidata.org/entity/Q111053877,OYO 78615 Flagship Prathyingara,India,Point(80.207976457 12.904084022),
http://www.wikidata.org/entity/Q111053879,OYO 15507 Sunshine Highway Inn,India,Point(80.079302 13.046815),
http://www.wikidata.org/entity/Q111053880,Oyo Home 75669 Akash Inn,India,Point(80.277218967 13.084585575),
http://www.wikidata.org/entity/Q111053881,Collection O 85873 ORGO Guest House Near APOLLO Hospital,India,Point(80.25427246 13.056321144),
http://www.wikidata.org/entity/Q111053882,SPOT ON 75361 Sarovar Inn,India,Point(80.275769401 13.085353183),
http://www.wikidata.org/entity/Q111053884,OYO Flagship 82883 YUME Stays,India,Point(80.227501 12.88822),
http://www.wikidata.org/entity/Q111053886,OYO 1272 Hotel Parkview INN,India,Point(80.2309395 12.823883),
http://www.wikidata.org/entity/Q111053888,OYO 1001 Palmtree Corporate Anna Nagar,India,Point(80.205523 13.084182),
http://www.wikidata.org/entity/Q111053889,OYO Townhouse 037 Central Station,India,Point(80.26944 13.08068),
http://www.wikidata.org/entity/Q111053890,OYO 79180 Connect Hotel Perumbakkam,India,Point(80.209767037 12.909449517),
http://www.wikidata.org/entity/Q111053892,OYO 7697 India Gate Par View,India,Point(80.254 12.982971),
http://www.wikidata.org/entity/Q111053893,SilverKey Executive Stays 39526 Perumbakkam,India,Point(80.204311 12.907817),
http://www.wikidata.org/entity/Q111053894,OYO 79891 The Crown Inn,India,Point(80.235003177 13.032484928),
http://www.wikidata.org/entity/Q111053895,OYO 9372 Rich Inn,India,Point(80.266632 13.06662),
http://www.wikidata.org/entity/Q111053896,OYO Townhouse 684 Admire Suite Omr,India,Point(80.227975 12.876299),
http://www.wikidata.org/entity/Q111053898,OYO Flagship 75803 Tranquil,India,Point(80.215656738 12.94217499),
http://www.wikidata.org/entity/Q111053899,Capital O 27794 Virgo Comfort Homes,India,Point(80.189218 12.947526),
http://www.wikidata.org/entity/Q111053901,OYO Townhouse 76768 The Bluebay ECR,India,Point(80.24375 12.87336),
http://www.wikidata.org/entity/Q111053902,SPOT ON 48248 Sjs Guest House,India,Point(80.23051735 13.099628627),
http://www.wikidata.org/entity/Q111053904,OYO 9764 Hotel St Thomas Inn,India,Point(80.195949 13.008727),
http://www.wikidata.org/entity/Q111053906,OYO 9260 Olive Castles Inn,India,Point(80.221833 12.896806),
http://www.wikidata.org/entity/Q111053907,OYO Flagship 38564 Bloomingdale,India,Point(80.210643522 13.134590979),
http://www.wikidata.org/entity/Q111053908,OYO 62668 Aradhana Guest House,India,Point(80.187924 13.081587),
http://www.wikidata.org/entity/Q111053910,Collection O 84505 The Fortune Inn,India,Point(80.132362749 12.95632361),
http://www.wikidata.org/entity/Q111053911,OYO 76832 Green Gallaxy,India,Point(80.277098435 13.064945238),
http://www.wikidata.org/entity/Q111053912,OYO 15972 Bhimaas Corporate Residency,India,Point(80.214755348 13.051924325),
http://www.wikidata.org/entity/Q111053913,OYO 44071 Stay N Tour,India,Point(80.253142 13.00625),
http://www.wikidata.org/entity/Q111053914,OYO 9373 Pondy Bazaar,India,Point(80.239404 13.039768),
http://www.wikidata.org/entity/Q111053915,OYO Flagship 65606 Jamal Residency,India,Point(80.22416152 13.043274768),
http://www.wikidata.org/entity/Q111053918,OYO 79999 Supreme Residency T Nagar,India,Point(80.228912 13.033609),
http://www.wikidata.org/entity/Q111053919,OYO 66571 Vijay Raja Thirumana Mandapam,India,Point(80.182144 12.933843),
http://www.wikidata.org/entity/Q111053920,Collection O 83644 The OAKS Residency,India,Point(80.210548806 12.943352984),
http://www.wikidata.org/entity/Q111053922,SPOT ON CHN1631 Premam Service Apartment,India,Point(80.076009 12.863386),
http://www.wikidata.org/entity/Q111053923,SPOT ON 80552 Krk Guest House,India,Point(80.159777272 13.242105804),
http://www.wikidata.org/entity/Q111053924,OYO 78722 Dayalan Pleasant Stays,India,Point(80.221374202 12.782807423),
http://www.wikidata.org/entity/Q111053926,OYO Flagship 84186 Gold Residency Central,India,Point(80.290824137 13.093185358),
http://www.wikidata.org/entity/Q111053927,Collection O 200 CLV Nagar Kanathur,India,Point(80.244736 12.851802),
http://www.wikidata.org/entity/Q111053928,OYO Flagship 36726 Chellam Residency,India,Point(80.208546 13.077279),
http://www.wikidata.org/entity/Q111053930,OYO 82132 GSR Residency,India,Point(80.218140978 12.791669726),
http://www.wikidata.org/entity/Q110981723,Tungeh Inn,Indonesia,Point(115.266349 -8.512477),
http://www.wikidata.org/entity/Q110981724,Monkey Forest Bungalow,Indonesia,Point(115.260529 -8.514586),
http://www.wikidata.org/entity/Q110981724,Monkey Forest Bungalow,Indonesia,Point(115.26053 -8.514586),
http://www.wikidata.org/entity/Q110981725,Gusti's Garden Bungalows,Indonesia,Point(115.262513 -8.503525),
http://www.wikidata.org/entity/Q110981725,Gusti's Garden Bungalows,Indonesia,Point(115.2629 -8.503113),
http://www.wikidata.org/entity/Q110981726,Omah D'Taman Hotel by EPS,Indonesia,Point(115.266017 -8.501602),
http://www.wikidata.org/entity/Q110981727,Pondok Ayu Homestay,Indonesia,Point(115.264342 -8.502192),
http://www.wikidata.org/entity/Q110981728,Villa Sonia Bisma,Indonesia,Point(115.258949361 -8.516764977),
http://www.wikidata.org/entity/Q110981728,Villa Sonia Bisma,Indonesia,Point(115.259025 -8.516791),
http://www.wikidata.org/entity/Q110981728,Villa Sonia Bisma,Indonesia,Point(115.25904 -8.51655),
http://www.wikidata.org/entity/Q110981729,Karma House Ubud,Indonesia,Point(115.2612 -8.50733),
http://www.wikidata.org/entity/Q110981730,OYO 1946 Terrace Campuhan,Indonesia,Point(115.257041 -8.508044),
http://www.wikidata.org/entity/Q110981730,OYO 1946 Terrace Campuhan,Indonesia,Point(115.257014147 -8.508001579),
http://www.wikidata.org/entity/Q110981731,Nyoman Warta Accommodation,Indonesia,Point(115.268606 -8.512839),
http://www.wikidata.org/entity/Q110981732,Bumi Muwa Ubud,Indonesia,Point(115.259813 -8.516702),
http://www.wikidata.org/entity/Q110981733,ZEN Premium Ubud Bisma 3,Indonesia,Point(115.258146 -8.515049),
http://www.wikidata.org/entity/Q110981734,Rona Accommodation,Indonesia,Point(115.2682 -8.5124),
http://www.wikidata.org/entity/Q110981735,Kiskenda Cottages,Indonesia,Point(115.25829 -8.5117),
http://www.wikidata.org/entity/Q110981736,Three Brothers Guest House,Indonesia,Point(115.264223 -8.515797),
http://www.wikidata.org/entity/Q110981737,Desak Putu Putra Homestay,Indonesia,Point(115.268116 -8.512596),
http://www.wikidata.org/entity/Q110981738,Brata Home Stay,Indonesia,Point(115.26377 -8.51507),
http://www.wikidata.org/entity/Q110981739,Binar House Ubud,Indonesia,Point(115.26685 -8.50991),
http://www.wikidata.org/entity/Q110981740,Capung Cottage,Indonesia,Point(115.26694 -8.50449),
http://www.wikidata.org/entity/Q110981741,Widi House,Indonesia,Point(115.268565 -8.507844),
http://www.wikidata.org/entity/Q110981742,Bali Sila Bisma,Indonesia,Point(115.258391 -8.510161),
http://www.wikidata.org/entity/Q110981742,Bali Sila Bisma,Indonesia,Point(115.25843 -8.51012),
http://www.wikidata.org/entity/Q110981743,Purnama Di Bisma,Indonesia,Point(115.258178 -8.508067),
http://www.wikidata.org/entity/Q110981744,Puri Asri Bungalow,Indonesia,Point(115.264241 -8.512987),
http://www.wikidata.org/entity/Q110981746,The Sender Pool Suite,Indonesia,Point(115.258285 -8.511718),
http://www.wikidata.org/entity/Q110981747,Tu Sandat Homestay,Indonesia,Point(115.268186 -8.512412),
http://www.wikidata.org/entity/Q110981747,Tu Sandat Homestay,Indonesia,Point(115.268317 -8.5118523),
http://www.wikidata.org/entity/Q110981748,Arimba Resort Ubud,Indonesia,Point(115.258237 -8.511265),
http://www.wikidata.org/entity/Q110981749,Yarama Cottages,Indonesia,Point(115.26367 -8.51867),
http://www.wikidata.org/entity/Q110981749,Yarama Cottages,Indonesia,Point(115.264242 -8.512979),
http://www.wikidata.org/entity/Q110981750,Ariks Hotel Ubud,Indonesia,Point(115.267 -8.50948),
http://www.wikidata.org/entity/Q110981751,Amel Homestay - Hostel,Indonesia,Point(115.264829 -8.515653),
http://www.wikidata.org/entity/Q110981752,Lasamana Villas Ubud by Pramana Villas,Indonesia,Point(115.262756 -8.503495),
http://www.wikidata.org/entity/Q110981753,Kedonganan Beach Villas,Indonesia,Point(115.171443 -8.766198),
http://www.wikidata.org/entity/Q110981753,Kedonganan Beach Villas,Indonesia,Point(115.17043 -8.76476),
http://www.wikidata.org/entity/Q110981754,Pecatu Breeze 267,Indonesia,Point(115.169099 -8.787135),
http://www.wikidata.org/entity/Q110981755,Kubu Kak Dudung Villas,Indonesia,Point(115.168015917 -8.784066508),
http://www.wikidata.org/entity/Q110981755,Kubu Kak Dudung Villas,Indonesia,Point(115.167895 -8.783808),
http://www.wikidata.org/entity/Q110981756,Villa Prana Jimbaran,Indonesia,Point(115.157364 -8.783936),
http://www.wikidata.org/entity/Q111053486,OYO 41210 Fena Holidays Inn,India,Point(76.995652578 10.017193008),
http://www.wikidata.org/entity/Q108398264,Ffosrhydgaled,United Kingdom,Point(-4.0892729 52.367642),
http://www.wikidata.org/entity/Q108398624,Ffrwdfâl,United Kingdom,Point(-3.971320186 52.030952145),
http://www.wikidata.org/entity/Q108399554,Erawan Hotel,Thailand,Point(100.540555555 13.743333333),
http://www.wikidata.org/entity/Q108420880,Grand Hotel Menaggio,Italy,Point(9.23661 46.01783),https://www.grandhotelmenaggio.com/
http://www.wikidata.org/entity/Q108429912,Henllys,United Kingdom,Point(-4.1005112 53.277033),
http://www.wikidata.org/entity/Q108432510,Gran Hotel Stella Maris,Brazil,Point(-38.3287751 -12.9367694),http://www.granhotelstellamaris.com.br/
http://www.wikidata.org/entity/Q108432510,Gran Hotel Stella Maris,Brazil,Point(-38.32852 -12.93646),http://www.granhotelstellamaris.com.br/
http://www.wikidata.org/entity/Q108451909,Hotel Colegial,United States,Point(-67.14474 18.21789),
http://www.wikidata.org/entity/Q108459167,Ostoja Chobienice,Poland,Point(15.92528 52.16799),http://ostojachobienice.pl
http://www.wikidata.org/entity/Q108459167,Ostoja Chobienice,Poland,Point(15.926667 52.168671),http://ostojachobienice.pl
http://www.wikidata.org/entity/Q108494658,tx Hotel,Czech Republic,Point(15.7157269 50.5411225),https://www.txhotel.cz
http://www.wikidata.org/entity/Q108502733,Hilton Colombo,Sri Lanka,,
http://www.wikidata.org/entity/Q111052985,OYO 16794 Bidhan Residency,India,Point(88.426988013 26.714850631),
http://www.wikidata.org/entity/Q111053097,OYO 8272 Hotel Pratigya Residency,India,Point(88.613737 27.329171),
http://www.wikidata.org/entity/Q111053098,OYO 11630 Temi Residency,India,Point(88.6036433 27.3231683),
http://www.wikidata.org/entity/Q111053099,OYO Flagship 27672 Rosedell Inn,India,Point(88.613561801 27.32729875),
http://www.wikidata.org/entity/Q111053100,OYO 62109 Hotel Mognolia,India,Point(88.2627 27.2371),
http://www.wikidata.org/entity/Q111053102,Collection O 3364 Karsonam,India,Point(88.613002 27.32798),
http://www.wikidata.org/entity/Q111053103,OYO 3475 Hotel Misty Oaks,India,Point(88.610187 27.331538),
http://www.wikidata.org/entity/Q111053104,OYO 3476 Hotel White Mountain,India,Point(88.610854 27.322772),
http://www.wikidata.org/entity/Q111053105,OYO 3489 Hotel Sonamla Retreat,India,Point(88.607015702 27.321826201),
http://www.wikidata.org/entity/Q111053105,OYO 3489 Hotel Sonamla Retreat,India,Point(88.60702 27.321827),
http://www.wikidata.org/entity/Q111053108,Collection O 4329 The Ridge Hotel,India,Point(88.6100405 27.3260393),
http://www.wikidata.org/entity/Q111053109,OYO 4467 Mountain Retreat,India,Point(88.614789 27.33053),
http://www.wikidata.org/entity/Q111053110,OYO 6167 Hotel Singalila Mingyur,India,Point(88.60563 27.344236),
http://www.wikidata.org/entity/Q111053111,OYO 6916 Hotel Deorali,India,Point(88.609495 27.322565),
http://www.wikidata.org/entity/Q111051864,OYO 11434 AB Residency,India,Point(77.062012 28.4487712),
http://www.wikidata.org/entity/Q111052859,OYO 3249 Wijaya Kusuma Residence,Indonesia,Point(117.132419385 -0.484932571),
http://www.wikidata.org/entity/Q111052860,OYO 3829 Ratu Residence Syariah,Indonesia,Point(117.135479785 -0.499762292),
http://www.wikidata.org/entity/Q111051971,Collection O 511 Sohna Road Omaxe Mall,India,Point(77.036056 28.414583),
http://www.wikidata.org/entity/Q111053365,Collection O 50304 Central Inn 2 Ganeshguri,India,Point(91.786315 26.144384),
http://www.wikidata.org/entity/Q109120761,Hotel Aida,Czech Republic,Point(14.4549361 50.1207161),https://www.hotelaida.cz/cs/
http://www.wikidata.org/entity/Q109185896,Waroona Hotel,Australia,Point(115.92132238 -32.844136792),
http://www.wikidata.org/entity/Q109195350,Novotel Salvador Rio Vermelho,Brazil,Point(-38.48728 -13.01507),
http://www.wikidata.org/entity/Q109253168,Minami Sanriku Hotel Kanyo,Japan,Point(141.4491315 38.6584177),https://www.mkanyo.jp/
http://www.wikidata.org/entity/Q109265143,Pendry Manhattan West,United States,Point(-74.0007774 40.7533954),https://www.pendry.com/manhattan-west/
http://www.wikidata.org/entity/Q109283653,Dukes Hotel,United Kingdom,Point(-0.1395 51.5055),
http://www.wikidata.org/entity/Q109283653,Dukes Hotel,United Kingdom,Point(-0.13951 51.505601),
http://www.wikidata.org/entity/Q109296139,Sariska Palace,India,Point(76.3725 27.392777777),
http://www.wikidata.org/entity/Q109298358,Sheraton Columbus Hotel at Capitol Square,United States,Point(-82.997808 39.960031),
http://www.wikidata.org/entity/Q109306297,Residência Santa Clara,Portugal,Point(-16.913440081 32.651532644),
http://www.wikidata.org/entity/Q109322522,Hôtel Westminster,France,Point(2.331113332 48.869379857),https://www.warwickhotels.com/hotel-westminster
http://www.wikidata.org/entity/Q109323913,Cruden Bay Hotel,United Kingdom,Point(-1.86477 57.413906),
http://www.wikidata.org/entity/Q109324067,Quinta das Vistas Palace Gardens,Portugal,Point(-16.922636198 32.65213736),https://www.quintadasvistasmadeira.com/pt/
http://www.wikidata.org/entity/Q109324388,Hotel Balzac Paris,France,Point(2.30035 48.87326),https://www.hotelbalzac.com/
http://www.wikidata.org/entity/Q109324388,Hotel Balzac Paris,France,Point(2.300392868 48.873290764),https://www.hotelbalzac.com/
http://www.wikidata.org/entity/Q109328985,Quinta da Bela Vista,Portugal,Point(-16.935475948 32.648153988),
http://www.wikidata.org/entity/Q109336855,Hotel Iris,Czech Republic,Point(14.47131 50.06831),http://www.irishoteleden.cz/
http://www.wikidata.org/entity/Q109336855,Hotel Iris,Czech Republic,Point(14.4714078 50.0683022),http://www.irishoteleden.cz/
http://www.wikidata.org/entity/Q109341638,Q109341638,Sweden,Point(12.249722222 57.105277777),
http://www.wikidata.org/entity/Q109349077,Norwich Inn,United States,Point(-72.309047189 43.715137625),
http://www.wikidata.org/entity/Q109349448,Watergate Hotel,United States,Point(-77.05546 38.89972),https://www.thewatergatehotel.com/
http://www.wikidata.org/entity/Q109349448,Watergate Hotel,United States,Point(-77.05505 38.89962),https://www.thewatergatehotel.com/
http://www.wikidata.org/entity/Q111053932,Capital O 81676 Ecr Binny's Resort,India,Point(80.220002587 12.713999038),
http://www.wikidata.org/entity/Q111053935,Collection O 83511 Skyry Residency,India,Point(80.2420522 13.0448177),
http://www.wikidata.org/entity/Q111054706,OYO 89640 Hotel Pelangi Marang,Malaysia,Point(103.20802011 5.20634111),
http://www.wikidata.org/entity/Q111054706,OYO 89640 Hotel Pelangi Marang,Malaysia,Point(103.20753 5.20703),
http://www.wikidata.org/entity/Q111054709,OYO 89819 Raz Hotel Kelulut,Malaysia,Point(103.228236604 5.174421257),
http://www.wikidata.org/entity/Q111054710,OYO 90252 Penginapan Wahee,Malaysia,Point(103.159104806 5.280582592),
http://www.wikidata.org/entity/Q111054713,SPOT ON 89795 The Space Inn,Malaysia,Point(103.135177 5.32925),
http://www.wikidata.org/entity/Q111054714,OYO 89523 Villa Sri Mayang,Malaysia,Point(103.093137927 5.399611933),
http://www.wikidata.org/entity/Q111054714,OYO 89523 Villa Sri Mayang,Malaysia,Point(103.09314 5.399612),
http://www.wikidata.org/entity/Q111054715,OYO 768 Fajar Baru Boutique Hotel,Malaysia,Point(103.096336461 5.357577177),
http://www.wikidata.org/entity/Q111054716,OYO 90103 Bbr Bari Beach Resort,Malaysia,Point(102.842787075 5.579302147),
http://www.wikidata.org/entity/Q108902071,Grande Albergo delle Rose,Greece,Point(28.22257 36.45375),
http://www.wikidata.org/entity/Q108902437,"hotel-café-restaurant ""de Harmonie""",Netherlands,,
http://www.wikidata.org/entity/Q108907102,Lady Anne House,United Kingdom,Point(-1.08402 53.9551),
http://www.wikidata.org/entity/Q108907102,Lady Anne House,United Kingdom,Point(-1.08417 53.9553),
http://www.wikidata.org/entity/Q108908687,Radisson Blu Anchorage Hotel,Nigeria,Point(3.417156 6.436829),
http://www.wikidata.org/entity/Q108908687,Radisson Blu Anchorage Hotel,Nigeria,Point(3.41728 6.43693),
http://www.wikidata.org/entity/Q108916389,Hotel Mont Parnes,Greece,Point(23.73683 38.152102),
http://www.wikidata.org/entity/Q109012598,Q109012598,Japan,Point(139.056388888 37.916111111),https://www.silverhotel.co.jp
http://www.wikidata.org/entity/Q109039068,Hotel de Gramont,France,Point(-0.3741 43.29636),
http://www.wikidata.org/entity/Q109042380,La Réserve Paris,France,Point(2.313341126 48.869728396),https://www.lareserve-paris.com/
http://www.wikidata.org/entity/Q109102577,Q109102577,Austria,Point(10.88779716 47.39491235),https://www.mohr-life-resort.at/
http://www.wikidata.org/entity/Q109102991,Q109102991,Austria,Point(10.887661 47.3983669),https://www.post-lermoos.at
http://www.wikidata.org/entity/Q109120761,Hotel Aida,Czech Republic,Point(14.45478 50.12072),https://www.hotelaida.cz/cs/
http://www.wikidata.org/entity/Q111054568,Capital O 81400 Vansh Palace,India,Point(81.647073 21.245233),
http://www.wikidata.org/entity/Q111054569,Capital O 10392 Hotel Corbiz Tower,India,Point(81.6502914 21.2136494),
http://www.wikidata.org/entity/Q111054571,OYO 27933 Hotel Green Valley,India,Point(81.632856689 21.257068708),
http://www.wikidata.org/entity/Q111054572,OYO 14354 Amar Marriage Palace,India,Point(81.694733742 21.276236406),
http://www.wikidata.org/entity/Q111054573,OYO 82328 Green Valley Inn,India,Point(81.6324488 21.2559235),
http://www.wikidata.org/entity/Q111054574,OYO 29010 Hotel Saiom Palace,India,Point(81.634121183 21.247248385),
http://www.wikidata.org/entity/Q111054575,Capital O RPR263 Hotel Convivial Sky,India,Point(81.663969227 21.226350599),
http://www.wikidata.org/entity/Q111054576,SPOT ON 83634 Mahadev Lodge,India,Point(81.562937838 20.689335628),
http://www.wikidata.org/entity/Q111054577,CAPITAL O75842 Moira Resort,India,Point(82.2785853 21.4214606),
http://www.wikidata.org/entity/Q111054578,SPOT ON 2672 Grand International,India,Point(81.6313976 21.253794),
http://www.wikidata.org/entity/Q111054579,OYO 9130 Zion,India,Point(81.6798067 21.2339396),
http://www.wikidata.org/entity/Q111054580,SPOT ON 41370 Hotel Capital,India,Point(81.636654026 21.257635831),
http://www.wikidata.org/entity/Q111054581,OYO 80853 Hotel & Lawn By Dhotre,India,Point(81.6860217 21.261711),
http://www.wikidata.org/entity/Q111054582,Townhouse Oak Hotel The Sudesh,India,Point(81.632199 21.25872),
http://www.wikidata.org/entity/Q111054583,Capital O 18792 The Grand Neelam,India,Point(81.685167 21.230361),
http://www.wikidata.org/entity/Q111054584,OYO 9132 Hotel Recharge,India,Point(81.6311146 21.2409353),
http://www.wikidata.org/entity/Q111054585,OYO 13392 Hotel Neeraj,India,Point(81.631305 21.256933),
http://www.wikidata.org/entity/Q111054586,OYO 4940 Hotel Sea Rock,India,Point(81.647723 21.254454),
http://www.wikidata.org/entity/Q111054587,OYO 31112 Hotel Abhinandan Palace,India,Point(81.610078 21.2275325),
http://www.wikidata.org/entity/Q111054588,OYO 12777 Hotel Classic,India,Point(81.643333333 21.3269444),
http://www.wikidata.org/entity/Q111054589,OYO 4939 Hotel Highway Inn,India,Point(81.65741 21.227435),
http://www.wikidata.org/entity/Q111054590,OYO Flagship 85282 Hotel Home Stay,India,Point(81.629253309 21.252233646),
http://www.wikidata.org/entity/Q111054591,OYO 4154 Hotel Pearl,India,Point(81.671834 21.272273),
http://www.wikidata.org/entity/Q111054592,SPOT ON 80798 Hotel Anvi,India,Point(81.633890178 21.253991984),
http://www.wikidata.org/entity/Q111054593,OYO 63867 Hotel Sagar,India,Point(81.63524352 21.243545227),
http://www.wikidata.org/entity/Q111054594,Collection O 44957 Landmark Square New Rajendra Nagar,India,Point(81.659806 21.228639),
http://www.wikidata.org/entity/Q111051972,Capital O 62990 Harish Residency,India,Point(76.991194 28.465694),
http://www.wikidata.org/entity/Q111051973,OYO 677 Tanvi Villa,India,Point(77.068819 28.448793),
http://www.wikidata.org/entity/Q111051974,Townhouse Oak The Grace Inn,India,Point(77.092538 28.469987),
http://www.wikidata.org/entity/Q111051975,Collection O 7572 Hotel DSR Residency,India,Point(77.04711 28.43467),
http://www.wikidata.org/entity/Q111051976,OYO Townhouse 148 Sector 46 Gurgaon,India,Point(77.054482 28.438896),
http://www.wikidata.org/entity/Q111051977,SilverKey Executive Stays 40971 Netaji Subhash Marg,India,Point(77.0555859 28.4304591),
http://www.wikidata.org/entity/Q111051979,Capital O 80465 Welcome Inn Stay,India,Point(77.072629 28.442146),
http://www.wikidata.org/entity/Q111051981,OYO 24830 The Blue Sapphire,India,Point(77.046489492 28.444505919),
http://www.wikidata.org/entity/Q111051982,OYO 26674 The Primero,India,Point(77.077172 28.48101),
http://www.wikidata.org/entity/Q111051983,OYO 8337 DLF Phase 4,India,Point(77.09053 28.459194),
http://www.wikidata.org/entity/Q111051984,OYO 14587 The Crown,India,Point(77.073878 28.442721),
http://www.wikidata.org/entity/Q111051985,SilverKey Executive Stays 18572 Sohna Road,India,Point(77.034365 28.416117),
http://www.wikidata.org/entity/Q111051986,OYO Flagship 83236 Royal Residency,India,Point(77.039463948 28.479072562),
http://www.wikidata.org/entity/Q111051987,SPOT ON 35581 Sunrise Guest House,India,Point(77.030752 28.473376),
http://www.wikidata.org/entity/Q111051989,OYO Townhouse 068 Sohna Road 2,India,Point(77.043848 28.412129),
http://www.wikidata.org/entity/Q111051990,OYO Flagship 757 Golf Course Road,India,Point(77.084824 28.42646),
http://www.wikidata.org/entity/Q111051991,Capital O 22975 Global Inn,India,Point(77.054959 28.44185),
http://www.wikidata.org/entity/Q111051992,OYO Townhouse 289 Sector 47 Near Bharat Petroleum Gurgaon,India,Point(77.04525 28.430083),
http://www.wikidata.org/entity/Q111051993,OYO 10585 Hotel Shubhdeep Aashiyana 2,India,Point(77.082514 28.489017),
http://www.wikidata.org/entity/Q111051994,Capital O 15908 Cherish,India,Point(77.039126157 28.400111339),
http://www.wikidata.org/entity/Q111051995,OYO Townhouse 017 Huda City Center,India,Point(77.060498 28.466164),
http://www.wikidata.org/entity/Q111051996,OYO 22867 Crystal Residency,India,Point(77.0786371 28.4191379),
http://www.wikidata.org/entity/Q111051997,OYO 12692 Amexx Residency,India,Point(77.091717 28.465869),
http://www.wikidata.org/entity/Q111051998,OYO 10877 Hotel R K Residency,India,Point(76.989667 28.45775),
http://www.wikidata.org/entity/Q111051999,OYO 82383 Om Sai Ram Guest House,India,Point(77.039939705 28.436586817),
http://www.wikidata.org/entity/Q111052000,OYO 68659 Deepak Two Residency,India,Point(77.063163779 28.499556612),
http://www.wikidata.org/entity/Q111052002,OYO 69561 Dezire Residency,India,Point(77.07276877 28.306690821),
http://www.wikidata.org/entity/Q111052003,OYO 9998 Moon Residency,India,Point(77.045751 28.431487),
http://www.wikidata.org/entity/Q111052004,OYO 82609 Hotel Moonlight,India,Point(77.024611 28.461083),
http://www.wikidata.org/entity/Q111052005,OYO 84820 Sai Guest House,India,Point(77.045247 28.432484),
