email,contact_name,company,country,city,sector,source
post@ofstadmaskin.no,,ÅGE AKSEL OFSTAD,NO,RØRVIK,NORWAY_OIL,norway_campaign_oil
ketil.fritzvold@kcoffshore.com,,KC OFFSHORE AS,NO,LYSAKER,NORWAY_OIL,norway_campaign_oil
golafol@online.no,,OLAISEN TRANSPORT,NO,TINN AUSTBYGD,NORWAY_OIL,norway_campaign_oil
post@holande.no,,HØLAND ENTREPRENØR AS,NO,HEMNES,NORWAY_OIL,norway_campaign_oil
stig@ag-service.no,,ANLEGG OG GRAVESERVICE AS,NO,ÅLESUND,NORWAY_OIL,norway_campaign_oil
jorn@kvammeservice.no,,KVAMME SERVICE AS,NO,HOSTELAND,NORWAY_OIL,norway_campaign_oil
sven@maleteknikk.no,,MALETEKNIKK AS,NO,EGGKLEIVA,NORWAY_OIL,norway_campaign_oil
post@malerkarlsen.no,,MALER'N KARLSEN AS,NO,ØSTRE GAUSDAL,NORWAY_OIL,norway_campaign_oil
iwing@online.no,,WINGSTAD SMÅJOBB SERVICE,NO,OPPAKER,NORWAY_OIL,norway_campaign_oil
post@spider.no,,HANESETH TROMSØ AS,NO,TROMSØ,NORWAY_OIL,norway_campaign_oil
tomasjenssen29@hotmail.com,,EIKER LANDBRUK OG MASKINSERVICE TOMAS JENSSEN,NO,SKOTSELV,NORWAY_OIL,norway_campaign_oil
g-hvidsten@c2i.net,,"MOE MEKANISKE VERKSTED, KURS OG KOMPETANSEBYGGING GEIR JOHAN HVIDSTEN",NO,LØKEN,NORWAY_OIL,norway_campaign_oil
m.bugge1955@gmail.com,,BUGGE ANLEGGSTJENESTER,NO,EIDSVÅG I ROMSDAL,NORWAY_OIL,norway_campaign_oil
chartering@seatank.no,,SEA TANK CHARTERING AS,NO,BERGEN,NORWAY_OIL,norway_campaign_oil
roy_kristensen@hotmail.com,,ROY KRISTENSEN MASKIN,NO,NEVERDAL,NORWAY_OIL,norway_campaign_oil
post@olimb-anlegg.no,,OLIMB ANLEGG AS,NO,RÅDE,NORWAY_OIL,norway_campaign_oil
vegard.nordlund@gmail.com,,NORDLUND MASKIN SERVICE,NO,RINDAL,NORWAY_OIL,norway_campaign_oil
magnushenriksenas@gmail.com,,MAGNUS HENRIKSEN AS,NO,STORSLETT,NORWAY_OIL,norway_campaign_oil
bbilberg@bidevind.no,,PRELINE FISHFARMING SYSTEM AS,NO,BERGEN,NORWAY_OIL,norway_campaign_oil
roger@rafrich.no,,RAFRICH AGENTURER AS,NO,ANDEBU,NORWAY_OIL,norway_campaign_oil
post@islandoffshore.com,,ISLAND VICTORY AS,NO,ULSTEINVIK,NORWAY_OIL,norway_campaign_oil
flisemesterjon40@gmail.com,,JJ MURFLIS AS,NO,OS,NORWAY_OIL,norway_campaign_oil
a.hagevik@heimplass.no,,ANDREAS HAGEVIK,NO,HAGAVIK,NORWAY_OIL,norway_campaign_oil
info@rubiconas.no,,NORDAN RUBICON AS,NO,KLEPP STASJON,NORWAY_OIL,norway_campaign_oil
nitroste@online.no,,TROSTEN NILS ERIK,NO,TANA,NORWAY_OIL,norway_campaign_oil
joran.sorensen@outlook.com,,SORJO AS,NO,TROMSØ,NORWAY_OIL,norway_campaign_oil
wilkemichael91@gmail.com,,M WILKE,NO,NØTTERØY,NORWAY_OIL,norway_campaign_oil
kristoffer_landa@hotmail.com,,LANDA MASKIN,NO,KVELDE,NORWAY_OIL,norway_campaign_oil
f.lustig@web.de,,FRANK LUSTIG,NO,OSLO,NORWAY_OIL,norway_campaign_oil
nordvik1955@gmail.com,,NORDVIK ELEKTRO AS,NO,ÅRLAND,NORWAY_OIL,norway_campaign_oil
lonneidmaskin@hotmail.com,,LØNNEID MASKIN,NO,JEVNAKER,NORWAY_OIL,norway_campaign_oil
post@mirgd.no,,MIR GRAVE OG DRENERING AS,NO,GULLAUG,NORWAY_OIL,norway_campaign_oil
jarle@oskai.no,,J.MARINE JARLE ØVREEIDE,NO,LYSEKLOSTER,NORWAY_OIL,norway_campaign_oil
elias@bolstad.info,,SKJOLDEN BYGDESERVICE SA,NO,SKJOLDEN,NORWAY_OIL,norway_campaign_oil
joer-kl@online.no,,SMIA SVEIS & MEK V/JØRAN KLEVEN,NO,SULITJELMA,NORWAY_OIL,norway_campaign_oil
elanlegg@online.no,,INSTALLATØR H MADSEN,NO,TROMSØ,NORWAY_OIL,norway_campaign_oil
lysern184@gmail.com,,ASLAKSBY SERVICE,NO,ENEBAKK,NORWAY_OIL,norway_campaign_oil
ste_berg@hotmail.com,,STEFAN BERG MALERSERVICE,NO,SON,NORWAY_OIL,norway_campaign_oil
danutamajewska417@gmail.com,,BYGG PROFF MAJEWSKA,NO,OSLO,NORWAY_OIL,norway_campaign_oil
j-i@tele2.no,,J-I MORTENSEN MASKINSTASJON,NO,HESSENG,NORWAY_OIL,norway_campaign_oil
post@sparbostorengen.no,,SPARBO & STORENGEN AS,NO,DOKKA,NORWAY_OIL,norway_campaign_oil
regulator@regulator.as,,AS REGULATOR,NO,KOKSTAD,NORWAY_OIL,norway_campaign_oil
teo@teo.no,,TEO TEKNIKK AS,NO,NÆRBØ,NORWAY_OIL,norway_campaign_oil
martin@augustnorge.no,,BOV AS,NO,RAKKESTAD,NORWAY_OIL,norway_campaign_oil
post@oslofjordways.no,,OSLO FJORDWAYS AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
ra-montasje@hotmail.com,,RA MONTASJE JØRN OLE UTHUS,NO,KONGSVINGER,NORWAY_OIL,norway_campaign_oil
trond@elektroteam.as,,ELEKTRO TEAM AS,NO,HONNINGSVÅG,NORWAY_OIL,norway_campaign_oil
abetong.armeringsservice@gmail.com,,AKSELSEN BETONG & ARMERINGS SERVICE,NO,HOLMESTRAND,NORWAY_OIL,norway_campaign_oil
wojtek1_1970@tlen.pl,,WOJTEK VEDLIKEHOLD PIORKOWSKI,NO,TJØME,NORWAY_OIL,norway_campaign_oil
jb@valveror.no,,VALVE RØR AS,NO,FREDRIKSTAD,NORWAY_OIL,norway_campaign_oil
post@valdres-taksenter.no,,VALDRES TAKSENTER Rune Andre Bergene,NO,AURDAL,NORWAY_OIL,norway_campaign_oil
andreas.frejberger@gmail.com,,ANDREAS BERGER,NO,NESODDEN,NORWAY_OIL,norway_campaign_oil
nre@nre.no,,NÆRBØ RØR OG ELEKTRO AS,NO,NÆRBØ,NORWAY_OIL,norway_campaign_oil
post@nsm.as,,NATURSTEIN MONTERING AS,NO,KROKKLEIVA,NORWAY_OIL,norway_campaign_oil
betong@netcom.no,,KONGSBERG BETONGSAGING AS,NO,KONGSBERG,NORWAY_OIL,norway_campaign_oil
arne.bakken@aalinst.no,,LIHA AS,NO,TORPO,NORWAY_OIL,norway_campaign_oil
triumpholiver@gmail.com,,NORDRE FOLLO GRAVESERVICE JOSHUA CRESSWELL,NO,OPPEGÅRD,NORWAY_OIL,norway_campaign_oil
post@volt.as,,VOLT ELEKTRO HARSTAD AS,NO,HARSTAD,NORWAY_OIL,norway_campaign_oil
enquire@sinominecorp.com,,SINOMINE SPECIALTY FLUIDS LIMITED NUF,NO,ÅGOTNES,NORWAY_OIL,norway_campaign_oil
post@stianaolsen.no,,MASKINENTREPRENØR STIAN A. OLSEN AS,NO,NANNESTAD,NORWAY_OIL,norway_campaign_oil
fs-aarbogen@hotmail.com,,FS ÅRBOGEN AS,NO,MALM,NORWAY_OIL,norway_campaign_oil
mail@hoyden.no,,HØYDEN AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
brkans110@hotmail.com,,BRØDR KRISTENSEN ANS,NO,VEAVÅGEN,NORWAY_OIL,norway_campaign_oil
post@naustvikslipp.no,,MELING MARINESERVICE AS,NO,AUSTRE ÅMØY,NORWAY_OIL,norway_campaign_oil
patrick.graue3@gmail.com,,G- UTLEIE AS,NO,TYSSEDAL,NORWAY_OIL,norway_campaign_oil
paul.johnsen@lyse.net,,PROPER STAFFING AS,NO,SANDNES,NORWAY_OIL,norway_campaign_oil
adelxray@hotmail.com,,ABDELMAJID EL KHILI,NO,OSLO,NORWAY_OIL,norway_campaign_oil
jan.grongstad@signalbox.no,,JAN ASLE GRONGSTAD,NO,MO I RANA,NORWAY_OIL,norway_campaign_oil
morten@olafsenelektro.no,,OLAFSEN ELEKTRO AS,NO,KONGSBERG,NORWAY_OIL,norway_campaign_oil
stholden@online.no,,STEINAR HOLDEN,NO,SURNADAL,NORWAY_OIL,norway_campaign_oil
post@byberg.no,,BYBERG AS,NO,KLEPPE,NORWAY_OIL,norway_campaign_oil
post@vaset-hytteservice.no,,VASET HYTTESERVICE FRODE LAUVHAUG,NO,FAGERNES,NORWAY_OIL,norway_campaign_oil
alfjoar@gmail.com,,VARMEØKO V/ ALF JOAR SANDBLÅST,NO,ELNESVÅGEN,NORWAY_OIL,norway_campaign_oil
stig@brlie.no,,GUSTAFSSON INVEST AS,NO,SANDNES,NORWAY_OIL,norway_campaign_oil
nobotnen@hotmail.com,,NILS OVE BOTNEN,NO,RØLDAL,NORWAY_OIL,norway_campaign_oil
myrenejarand@gmail.com,,MYRENE MASKIN,NO,HØYDALSMO,NORWAY_OIL,norway_campaign_oil
ruben_skudalsnes@hotmail.com,,RUBEN K SKUDALSNES,NO,FØRDE,NORWAY_OIL,norway_campaign_oil
brevtillbergsten@hotmail.com,,STRUKTURA AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
roar.borte@gmail.com,,ROAR BØRTE,NO,VENNESLA,NORWAY_OIL,norway_campaign_oil
tore@anleggsenteret.no,,ANLEGGSENTERET AS,NO,ROA,NORWAY_OIL,norway_campaign_oil
hans@sundelin.no,,HANS-KRISTIAN SUNDELIN,NO,VADSØ,NORWAY_OIL,norway_campaign_oil
lietorarne@gmail.com,,LIE MASKIN,NO,GRANSHERAD,NORWAY_OIL,norway_campaign_oil
joakimaagedal@icloud.com,,JOAKIM ÅGEDAL,NO,KONSMO,NORWAY_OIL,norway_campaign_oil
92skaarnes@gmail.com,,ERLING SKÅRNES,NO,HJARTDAL,NORWAY_OIL,norway_campaign_oil
nils-arne@lindaasvvs.no,,LINDÅS VVS NILS TRÆLAND AS,NO,LINDÅS,NORWAY_OIL,norway_campaign_oil
gegranli@bbnett.no,,GEIR GRANLI,NO,SLÅSTAD,NORWAY_OIL,norway_campaign_oil
viljarblank@icloud.com,,BLANKENBORG BYGG OG ANLEGG,NO,HEIDAL,NORWAY_OIL,norway_campaign_oil
vegardthorsen@hotmail.com,,PLENAVITA RESSURS AS,NO,SOLBERGELVA,NORWAY_OIL,norway_campaign_oil
norpolexports@yahoo.com,,NORPOL EXPONTS MICHAL JAGODZINSICI,NO,GJØVIK,NORWAY_OIL,norway_campaign_oil
turbo@daviturbo.no,,DAVI TURBO AS,NO,LEINØY,NORWAY_OIL,norway_campaign_oil
ungureaju1986@yahoo.com,,UNGUREANU MALER,NO,SOLLIHØGDA,NORWAY_OIL,norway_campaign_oil
adrian@gulvogtak.no,,GULV OG TAKBELEGGKOMPANIET AS,NO,SANDNES,NORWAY_OIL,norway_campaign_oil
post@hfgulv.no,,HELLESTVEIT & FALKANGER GULV AS,NO,FREKHAUG,NORWAY_OIL,norway_campaign_oil
runarhol@stud.ntnu.no,,HOLE FELTARBEID,NO,DOMBÅS,NORWAY_OIL,norway_campaign_oil
kote.kosma@gmail.com,,OSLO MALERSERVICE OG BYGG AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
b-ei3@online.no,,EIDE BIL OG MASKIN,NO,STEINSHOLT,NORWAY_OIL,norway_campaign_oil
vladislav.buls@gmail.com,,SVEISING-BYGG AS,NO,ROLVSØY,NORWAY_OIL,norway_campaign_oil
marthins1-85@hotmail.com,,MURMESTER ØYVIND MARTHINSEN,NO,NITTEDAL,NORWAY_OIL,norway_campaign_oil
post@newconnection.no,,NEWCONNECTION AS,NO,LILLESAND,NORWAY_OIL,norway_campaign_oil
thorvaldos004@gmail.com,,OS THORVALD,NO,VETTRE,NORWAY_OIL,norway_campaign_oil
tsolaki@online.no,,FOLLO FLIS & BAD AS,NO,SKI,NORWAY_OIL,norway_campaign_oil
helgesivertsen1@gmail.com,,SIVERTSEN MALE OG VEDLIKEHOLD,NO,HARSTAD,NORWAY_OIL,norway_campaign_oil
post.elverum@minel.no,,MINEL ELMONTASJE ELVERUM AS,NO,ELVERUM,NORWAY_OIL,norway_campaign_oil
teameuro@frisurf.no,,BERGEN RØR & VARMESERVICE EIDEM,NO,FREKHAUG,NORWAY_OIL,norway_campaign_oil
post@fyllingen_elinst.no,,FYLLINGEN ELEKTRO INSTALLASJON AS,NO,SØREIDGREND,NORWAY_OIL,norway_campaign_oil
marius@pedersenkranogtransport.no,,PEDERSEN KRAN & TRANSPORT AS,NO,SEM,NORWAY_OIL,norway_campaign_oil
roger@hlms.no,,HELGELAND MALERSERVICE AS,NO,BRØNNØYSUND,NORWAY_OIL,norway_campaign_oil
gunnar.uddu@lfadisplay.as,,ALFA INVEST NORWAY AS,NO,HEIMDAL,NORWAY_OIL,norway_campaign_oil
post@ventilasjonogbetongsaging.no,,ATVB DZIEDZIC,NO,SLEPENDEN,NORWAY_OIL,norway_campaign_oil
info@rolarsen-maskin.no,,R O LARSEN MASKIN AS,NO,REVETAL,NORWAY_OIL,norway_campaign_oil
haakon.halvorsen@vialto.com,,JEX ACOUSTICS SL,NO,OSLO,NORWAY_OIL,norway_campaign_oil
s.haagensen@live.no,,HÅGENSEN PRODUCTS,NO,LEVANGER,NORWAY_OIL,norway_campaign_oil
larsen-elektro@bluezone.no,,LARSEN ELEKTRO REGISTRERT INSTALLATØR,NO,HAMAR,NORWAY_OIL,norway_campaign_oil
joerg_wagner@yahoo.de,,KVITESEID FLIS OG MUR V/JØRG WAGNER,NO,KVITESEID,NORWAY_OIL,norway_campaign_oil
kakving@online.no,,SNEKKER LUNDE,NO,SKJEBERG,NORWAY_OIL,norway_campaign_oil
torhelgebakke@hotmail.com,,BAKKE MASKIN SERVICE,NO,SKOTSELV,NORWAY_OIL,norway_campaign_oil
post@sebaf.no,,SEBAF SEBASTIAN FILIPOWSKI,NO,OSLO,NORWAY_OIL,norway_campaign_oil
travelegil@hotmail.com,,STAGEDIVE Egil S Berntzen,NO,NITTEDAL,NORWAY_OIL,norway_campaign_oil
post@ave.no,,AVE SYSTEMER AS,NO,NÆRBØ,NORWAY_OIL,norway_campaign_oil
rs.snekkeri@gmail.com,,RS. SNEKKERI & SERVICE V/ ROY SØLSNES,NO,ÅNDALSNES,NORWAY_OIL,norway_campaign_oil
ben@rorleggersunde.no,,RØRLEGGER SUNDE AVDELING RYFYLKE AS,NO,HAFRSFJORD,NORWAY_OIL,norway_campaign_oil
olav@grumek.no,,GRUMEK SUBSEA AS,NO,HAUGESUND,NORWAY_OIL,norway_campaign_oil
ove@eidelektro.no,,EIDEL INVEST AS,NO,NORDFJORDEID,NORWAY_OIL,norway_campaign_oil
kjaw@broadpark.no,,PERFECT AS,NO,STAVANGER,NORWAY_OIL,norway_campaign_oil
damian.szczelina@wp.pl,,PROFF BYGG DAMIAN KRZYSTOF SZCZELINA,NO,KRISTIANSUND N,NORWAY_OIL,norway_campaign_oil
kurus18@hotmail.com,,KAMIL MALER SERVICE NADRAJKOWSKI,NO,BREISTEIN,NORWAY_OIL,norway_campaign_oil
info@armst.no,,ARMERINGSSENTERET AS,NO,VETTRE,NORWAY_OIL,norway_campaign_oil
vegardsoerg@yahoo.no,,SØRGÅRD MASKIN,NO,ØVERBYGD,NORWAY_OIL,norway_campaign_oil
emilhaasheim@icloud.com,,AASHEIM ENK,NO,VANG PÅ HEDMARKEN,NORWAY_OIL,norway_campaign_oil
rolfophus@hotmail.com,,ROLF OPHUS BLIKK OG VENTILASJON,NO,ØYER,NORWAY_OIL,norway_campaign_oil
kontakt@fsvgroup.no,,FSV GROUP AS,NO,MOLDE,NORWAY_OIL,norway_campaign_oil
jane-e@frisurf.no,,BYGGEFIRMA JAN ERIK ENGEN AS,NO,MESNALI,NORWAY_OIL,norway_campaign_oil
info@nos-as.no,,NOS AS,NO,MOSS,NORWAY_OIL,norway_campaign_oil
petersen-maskin@live.no,,PETERSEN MASKIN,NO,SÆBØVÅGEN,NORWAY_OIL,norway_campaign_oil
marcus@abcnett.com,,BAD OG BYGG AS,NO,RASTA,NORWAY_OIL,norway_campaign_oil
post@rosetelektro.no,,RØSET ELEKTRO AS,NO,SELBU,NORWAY_OIL,norway_campaign_oil
paulvisuals1@gmail.com,,MIKKELSEN EIFI,NO,PORSGRUNN,NORWAY_OIL,norway_campaign_oil
geir-all@online.no,,EL LØKKEN,NO,OTTA,NORWAY_OIL,norway_campaign_oil
info@dewilde.no,,DE WILDE SLIPP OG MEK AS,NO,BERGSFJORD,NORWAY_OIL,norway_campaign_oil
tore.tveit@hotmail.com,,TORE TVEIT,NO,SANDSLI,NORWAY_OIL,norway_campaign_oil
alinr6181@gmail.com,,STJERNEMALER & OPPUSSING ROMAN,NO,SKJETTEN,NORWAY_OIL,norway_campaign_oil
l.johansen@fearnleys.no,,ATLANTIC PANAMAX 1 AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
hodne.services@kleppnett.no,,HODNE SERVICES AS,NO,KLEPPE,NORWAY_OIL,norway_campaign_oil
salg@filmleie.no,,SIMA HOLDING AS,NO,GREÅKER,NORWAY_OIL,norway_campaign_oil
olesmalerservice@hotmail.com,,OLES MALERSERVICE Ole Tommy Sand,NO,RUNDE,NORWAY_OIL,norway_campaign_oil
radzinski.bartosz4@gmail.com,,SNEKKER-STEIGEN AS,NO,LEINES,NORWAY_OIL,norway_campaign_oil
myrseth.oddbjorn@gmail.com,,ODDBJØRN MYRSETH,NO,OLDERDALEN,NORWAY_OIL,norway_campaign_oil
js@vemek.no,,SKJER HOLDING AS,NO,NYBORG,NORWAY_OIL,norway_campaign_oil
ss@dreamwork.no,,DREAMWORK SOLUTIONS AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
emilbeitland@hotmail.com,,TRONDHEIM TØRRMUR V/EMIL BEITLAND,NO,HEGRA,NORWAY_OIL,norway_campaign_oil
post@varmepumpemontasje.no,,VARMEPUMPE MONTASJE AS,NO,TVEIT,NORWAY_OIL,norway_campaign_oil
tonjehelen1@hotmail.com,,BAKKEHAUGS SNEKKERSERVICE,NO,DAL,NORWAY_OIL,norway_campaign_oil
sindsveis@c2i.net,,BF INVEST AS,NO,NAUSTDAL,NORWAY_OIL,norway_campaign_oil
vegar.steineide@outlook.com,,STEINEIDE ENTREPRENØR,NO,HEIDAL,NORWAY_OIL,norway_campaign_oil
obotnevi@online.no,,BOTNEVIK SAMDRIFT DA,NO,OS,NORWAY_OIL,norway_campaign_oil
knut-bj@c2i.net,,HOLMEDAL MASKIN OG SVEIS DA,NO,HOLMEDAL,NORWAY_OIL,norway_campaign_oil
munter@live.no,,ØVERFJELL SKOG & MULTISERVICE,NO,RISSA,NORWAY_OIL,norway_campaign_oil
jan.petter.narvesen@gmail.com,,J.P. NARVESEN CONSULTING,NO,LYSAKER,NORWAY_OIL,norway_campaign_oil
post@arrivashipping.no,,SAMA SHIPPING AS,NO,ØLENSVÅG,NORWAY_OIL,norway_campaign_oil
edvardriddervold@live.no,,EDVARD RIDDERVOLD,NO,MELHUS,NORWAY_OIL,norway_campaign_oil
coolers@hydroniq.no,,HYDRONIQ COOLERS AS,NO,ELLINGSØY,NORWAY_OIL,norway_campaign_oil
kjell.ivar.tunge@lyse.net,,MALERFIRMA TUNGE AS,NO,RANDABERG,NORWAY_OIL,norway_campaign_oil
magneei@online.no,,MAGNE EIKLAND,NO,KVITESEID,NORWAY_OIL,norway_campaign_oil
hans@kvteknikk.no,,KV TEKNIKK AS,NO,NORHEIMSUND,NORWAY_OIL,norway_campaign_oil
lm@lena-metall.no,,LENA METALL AS,NO,SKREIA,NORWAY_OIL,norway_campaign_oil
stordalen-vognlag@hotmail.com,,STORDALEN VOGNLAG AS,NO,ETNE,NORWAY_OIL,norway_campaign_oil
safe@broadpark.no,,BERGEN PENGESKAPSERVICE BJØRN AUSTGULEN,NO,BERGEN,NORWAY_OIL,norway_campaign_oil
personalutvelgelse@pu.no,,PERSONAL UTVELGELSE TØNSBERG AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
thors.bygg@hotmail.com,,THOR'S BYGG & VEDLIKEHOLD THOR EVEN RØSOK,NO,MOLDE,NORWAY_OIL,norway_campaign_oil
post@waldeland-varhaug.no,,WALDELAND & VARHAUG AS,NO,NÆRBØ,NORWAY_OIL,norway_campaign_oil
bawor03@wp.pl,,NORSTEIN PIOTR BAWOROWSKI,NO,VÅLER I ØSTFOLD,NORWAY_OIL,norway_campaign_oil
post@ncvest.com,,CRANE NORWAY VEST AS,NO,SANDNES,NORWAY_OIL,norway_campaign_oil
faktura@transmedica.dk,,TRANSMEDICA NORGE AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
tas1990@hotmail.com,,THOR ANDERS SCHANKE,NO,FENSTAD,NORWAY_OIL,norway_campaign_oil
firmapost@tamek.no,,Tamek AS,NO,FROGNER,NORWAY_OIL,norway_campaign_oil
firmapost@eccera.com,,ECCERA PARTNER NETWORK AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
info@pm-luft.se,,PM-LUFT AB,NO,535 23 KVÄNUM,NORWAY_OIL,norway_campaign_oil
dolphin@dolphin-doc.no,,DOLPHIN DRILLING OFFSHORE AS,NO,SANDNES,NORWAY_OIL,norway_campaign_oil
ove_helgeland@hotmail.com,,OVE HELGELAND,NO,HAFRSFJORD,NORWAY_OIL,norway_campaign_oil
esonar.sonar@gmail.com,,ESONAR GNYLA,NO,HAKADAL,NORWAY_OIL,norway_campaign_oil
andreas@altael.no,,ALTA EL AS,NO,ALTA,NORWAY_OIL,norway_campaign_oil
post@people.no,,ØSTFOLK AS,NO,OSLO,NORWAY_OIL,norway_campaign_oil
mail@mmred.no,,ROMY OFFSHORE AS,NO,FONNES,NORWAY_OIL,norway_campaign_oil
ctm.hellman@gmail.com,,CHRISTIAN HELLMAN,NO,LILLEHAMMER,NORWAY_OIL,norway_campaign_oil
l-waerne@online.no,,DANIEL MOSKWA,NO,HØNEFOSS,NORWAY_OIL,norway_campaign_oil
skuggevik@outlook.com,,SKUGGEVIK MASKIN,NO,HEGGEDAL,NORWAY_OIL,norway_campaign_oil
post@skaarhaug.no,,SKÅRHAUG TAKTEKK AS,NO,NORDFJORDEID,NORWAY_OIL,norway_campaign_oil
post@studsrud.no,,MALERMESTER STUDSRUD AS,NO,ØRJE,NORWAY_OIL,norway_campaign_oil
ciolo64@wp.pl,,BYGG JERZY CZERWIK,NO,KJELLER,NORWAY_OIL,norway_campaign_oil
thomas@sevab-teknik.se,,SEVAB TEKNIK AB,NO,,NORWAY_OIL,norway_campaign_oil
tom.tesaker@vabb.no,,TOM TESAKER,NO,SIRA,NORWAY_OIL,norway_campaign_oil
jakobsen.multiservice@gmail.com,,JAKOBSEN MULTISERVICE,NO,TROMSDALEN,NORWAY_OIL,norway_campaign_oil
hovedkontor@leifgrimsrud.no,,LEIF GRIMSRUD AS,NO,HALDEN,NORWAY_OIL,norway_campaign_oil
thaugemaskin@gmail.com,,T. HAUGE MASKIN AS,NO,FØRDE,NORWAY_OIL,norway_campaign_oil
roymadsen1@gmail.com,,DIN KNIVSLIPER ROY MADSEN,NO,STAVERN,NORWAY_OIL,norway_campaign_oil
rustadrorogbygg@gmail.com,,RUSTAD MONSEN RØR OG BYGG,NO,HOLMESTRAND,NORWAY_OIL,norway_campaign_oil
mantasausteja@gmail.com,,GESTAUTAS,NO,VALNESFJORD,NORWAY_OIL,norway_campaign_oil
psa@trondersveis.no,,TRØNDER-SVEIS AS,NO,MELHUS,NORWAY_OIL,norway_campaign_oil
moss@isolasjon.no,,MIS - MOSS ISOLASJONSSERVICE AS,NO,MOSS,NORWAY_OIL,norway_campaign_oil
parvizmollazehi@gmail.com,,MOLLAZEHI BARANG,NO,OSLO,NORWAY_OIL,norway_campaign_oil
tigarden@hotmail.no,,TIGARDEN GRAVESERVICE AS,NO,MILAND,NORWAY_OIL,norway_campaign_oil
fromreideservice@outlook.com,,FROMREIDE SERVICE AS,NO,NORDSTRØNO,NORWAY_OIL,norway_campaign_oil
kalce571@hotmail.com,,LØDINGEN MALER ABDIRAHMAN MOHAMMAD SAID,NO,LØDINGEN,NORWAY_OIL,norway_campaign_oil
saltencruise@live.no,,SALTEN SHIPPING AS,NO,BODØ,NORWAY_OIL,norway_campaign_oil
sb_angvik@hotmail.com,,S.ANGVIK,NO,FREI,NORWAY_OIL,norway_campaign_oil
simonharam@hotmail.com,,YST MASKIN HARAM,NO,HARAMSØY,NORWAY_OIL,norway_campaign_oil
post@alverblikkogtak.no,,ALVER BLIKK HEIMVIK,NO,ALVERSUND,NORWAY_OIL,norway_campaign_oil
kwiik@deloitte.no,,DAEDALUS PROJECTS EN TRADE B.V.,NO,5026SR TILBURG,NORWAY_OIL,norway_campaign_oil
post@veko.no,,VEKO AS,NO,BARKÅKER,NORWAY_OIL,norway_campaign_oil
oppdal@comfort.as,,COMFORTBUTIKKEN RØRSENTERET AS,NO,OPPDAL,NORWAY_OIL,norway_campaign_oil
post@netglass.org,,STALMAR AS,NO,KVALØYA,NORWAY_OIL,norway_campaign_oil
aanens@outlook.com,,KVINEN GRAVING OG TRANSPORT,NO,FLEKKEFJORD,NORWAY_OIL,norway_campaign_oil
mikael.niane@gmail.com,,HELIX BO OG OMSORG AS,NO,SVELVIK,NORWAY_OIL,norway_campaign_oil
agereinfjord@gmail.com,,ÅGE REINFJORD - REINFJORD MASKIN,NO,SØMNA,NORWAY_OIL,norway_campaign_oil
seilenportservice@gmail.com,,SEILEN PORTSERVICE,NO,VALESTRANDSFOSSEN,NORWAY_OIL,norway_campaign_oil
tboasson@deloitte.no,,HEINZ JÜRGEN RIDDER ELEKTROINSTALLATION,NO,OSLO,NORWAY_OIL,norway_campaign_oil
kontor@askoy-bergenelektro.no,,ASKØY-BERGEN ELEKTRO AS,NO,KLEPPESTØ,NORWAY_OIL,norway_campaign_oil
john@askimrenskapsteam.no,,RÖRLEDNINGSFIRMAN BRÖDERNA KARLSSON AS,NO,ASKIM,NORWAY_OIL,norway_campaign_oil
lars_henrik_sveum@hotmail.com,,SVEUM RØR OG TIG-SVEIS V/LARS HENRIK SVEUM,NO,VESTRE GAUSDAL,NORWAY_OIL,norway_campaign_oil
tore1@holta.org,,STEINLEGGERN AS,NO,RÆLINGEN,NORWAY_OIL,norway_campaign_oil
swilizs@inbox.lv,,TAK FASADE SVIKLIS,NO,MELHUS,NORWAY_OIL,norway_campaign_oil
geir@gsagentur.no,,GS AGENTUR Geir Sundstøl,NO,KRISTIANSAND S,NORWAY_OIL,norway_campaign_oil
espedal.kurtarne@lyse.net,,BYGGEFIRMA ESPEDAL,NO,STAVANGER,NORWAY_OIL,norway_campaign_oil
sol@vikensol.no,,VIKEN SOL AS,NO,HOKKSUND,NORWAY_OIL,norway_campaign_oil
runlud@online.no,,LUDVIGSEN MASKIN OG TRANSPORT AS,NO,OS,NORWAY_OIL,norway_campaign_oil
ma.nicolaisen@gmail.com,,M.NICOLAISEN,NO,HÆRLAND,NORWAY_OIL,norway_campaign_oil
nicklasskaug@live.no,,SKAUG BYGG & SNEKKER,NO,KVELDE,NORWAY_OIL,norway_campaign_oil
skreivar@me.com,,HIGHPERFORMANCE BOATS AS,NO,NØTTERØY,NORWAY_OIL,norway_campaign_oil
geir.gjorva@norterminal.no,,NORTERMINAL RESPONSE AS,NO,KIRKENES,NORWAY_OIL,norway_campaign_oil
lars-olo@online.no,,KM MASKINKONSULT AS,NO,NARVIK,NORWAY_OIL,norway_campaign_oil
